0
"과자, 캔디, 하드캔디, 하드캔디"
"과자, 캔디, 하드캔디, 사탕/캔디세트"
"과자, 캔디, 소프트캔디, 소프트캔디"
"과자, 캔디, 하드캔디, 토이캔디"
"과자, 캔디, 하드캔디, 토이캔디"
"과자, 캔디, 캐러멜, 캐러멜"
"과자, 캔디, 캐러멜, 캐러멜"
"과자, 캔디, 하드캔디, 토이캔디"
"과자, 캔디, 하드캔디, 하드캔디"
"과자, 캔디, 하드캔디, 토이캔디"
"건조식품, 건과일, 건포도, 건포도"
"건조식품, 건과일, 대추, 대추"
"음료, 과채음료, 과일음료, 과일음료"
"과자, 비스킷, 크래커, 크래커"
"통조림/병, 통조림, 과일통조림, 과일통조림"
"건조식품, 건과일, 기타건과일, 기타건과일"
"건조식품, 견과류, 기타견과류, 기타견과류"
"과자, 기타, 안주형과자, 안주형과자"
"건조식품, 어포/육포, 육포, 육포"
"건조식품, 건과일, 사과, 사과"
"건조식품, 건채소, 고구마, 고구마"
"건조식품, 건채소, 마늘, 마늘"
"음료, 냉장음료, 냉장곡물견과음료, 냉장곡물견과음료"
"건조식품, 건해조류, 건미역, 건미역"
"음료, 과채음료, 과일음료, 과일음료"
"음료, 과채음료, 파우치음료, 파우치음료"
"건조식품, 건채소, 고구마, 고구마"
"건조식품, 견과류, 기타견과류, 기타견과류"
"건조식품, 견과류, 땅콩, 땅콩"
"건조식품, 견과류, 밤, 밤"
"건조식품, 견과류, 브라질넛, 브라질넛"
"건조식품, 견과류, 아몬드, 아몬드"
"건조식품, 견과류, 피스타치오, 피스타치오"
"건조식품, 견과류, 호두, 호두"
"건조식품, 견과류, 혼합견과, 혼합견과"
"과자, 스낵, 일반스낵, 일반스낵"
"과자, 비스킷, 크래커, 크래커"
"디저트/베이커리, 베이커리, 식빵, 식빵"
"디저트/베이커리, 베이커리, 일반빵, 일반빵"
"디저트/베이커리, 베이커리, 호빵, 호빵"
"과자, 파이, 과자세트, 과자세트"
"과자, 파이, 과자세트, 과자세트"
"과자, 파이, 과자세트, 과자세트"
"과자, 파이, 케이크, 케이크"
"과자, 파이, 케이크, 케이크"
"과자, 비스킷, 쿠키, 쿠키"
"과자, 파이, 케이크, 케이크"
"과자, 파이, 파이, 파이"
"디저트/베이커리, 디저트, 냉동디저트, 냉동디저트"
"디저트/베이커리, 디저트, 냉장디저트, 냉장디저트"
"디저트/베이커리, 베이커리, 과자빵, 과자빵"
"과자, 파이, 케이크, 케이크"
"면류, 봉지면, 국물봉지라면, 국물봉지라면"
"디저트/베이커리, 베이커리, 일반빵, 일반빵"
"과자, 스낵, 감자스낵, 감자스낵"
"과자, 스낵, 고구마스낵, 고구마스낵"
"과자, 스낵, 과일스낵, 과일스낵"
"과자, 스낵, 쌀스낵, 쌀스낵"
"과자, 스낵, 야채스낵, 야채스낵"
"과자, 기타, 영유아과자, 영유아과자"
"과자, 씨리얼, 일반/기능성, 일반씨리얼"
"과자, 씨리얼, 일반/기능성, 일반씨리얼"
"과자, 기타, 전통과자, 전통과자"
"과자, 초콜렛, 쉘초콜릿, 쉘초콜릿"
"과자, 초콜렛, 초콜릿세트, 초콜릿세트"
"통조림/병, 통조림, 기타통조림, 기타통조림"
"유제품, 요구르트, 떠먹는 요구르트, 떠먹는 요구르트"
"유제품, 아이스크림, 구슬아이스크림, 구슬아이스크림"
"통조림/병, 통조림, 과일통조림, 과일통조림"
"통조림/병, 통조림, 참치통조림, 참치통조림"
"통조림/병, 통조림, 채소통조림, 채소통조림"
"간편식, 레토르트, 즉석국/찌개, 즉석국"
"간편식, 레토르트, 즉석국/찌개, 찌개"
"간편식, 레토르트, 즉석밥, 즉석컵밥"
"간편식, 레토르트, 즉석밥, 즉석국밥"
"간편식, 레토르트, 즉석면류, 즉석면류"
"간편식, 레토르트, 즉석밥, 즉석밥"
"간편식, 레토르트, 즉석밥, 즉석컵밥"
"간편식, 레토르트, 즉석스프, 즉석스프"
"간편식, 레토르트, 즉석죽, 분말죽"
"간편식, 레토르트, 즉석죽, 즉석죽"
"소스/분말/조미료, 분말, 분말카레/짜장, 분말카레"
"간편식, 레토르트, 즉석카레/짜장, 즉석짜장"
"간편식, 레토르트, 즉석카레/짜장, 즉석카레"
"간편식, 레토르트, 즉석카레/짜장, 즉석카레/짜장"
"간편식, 반찬/절임/소스, 단무지, 단무지"
"간편식, 기타, 기타, 기타"
"소스/분말/조미료, 분말, 기타분말조리식, 기타분말조리식"
"소스/분말/조미료, 분말, 분말국/찌개, 분말국/찌개"
"소스/분말/조미료, 분말, 분말누룽지, 즉석누룽지"
"소스/분말/조미료, 분말, 분말스프, 분말스프"
"소스/분말/조미료, 분말, 분말죽, 분말죽"
"소스/분말/조미료, 분말, 분말카레/짜장, 분말카레"
"소스/분말/조미료, 분말, 분말카레/짜장, 분말카레짜장"
"소스/분말/조미료, 조미료, 가공조미료, 가공조미료"
"소스/분말/조미료, 조미료, 기타조미료세트, 기타조미료세트"
"소스/분말/조미료, 조미료, 기타향신료, 기타향신료"
"소스/분말/조미료, 조미료, 깨, 깨"
"소스/분말/조미료, 조미료, 자연조미료, 자연조미료"
"소스/분말/조미료, 조미료, 허브류, 허브류"
"소스/분말/조미료, 조미료, 후추, 후추"
"소스/분말/조미료, 조미료, 기타향신료, 기타향신료"
"간편식, 냉동과일, 간편과일, 간편과일"
"소스/분말/조미료, 분말, 곡물가루, 곡물가루"
"소스/분말/조미료, 분말, 기타프리믹스, 기타프리믹스"
"소스/분말/조미료, 분말, 도넛가루/핫케이크가루, 도넛가루/핫케이크가루"
"소스/분말/조미료, 분말, 밀가루, 밀가루"
"소스/분말/조미료, 분말, 부침가루, 부침가루"
"소스/분말/조미료, 분말, 빵믹스, 빵믹스"
"소스/분말/조미료, 분말, 튀김가루, 튀김가루"
"소스/분말/조미료, 분말, 호떡믹스, 호떡믹스"
"소스/분말/조미료, 분말, 곡물가루, 곡물가루"
"소스/분말/조미료, 분말, 기타프리믹스, 기타프리믹스"
"소스/분말/조미료, 분말, 맛가루, 맛가루"
"소스/분말/조미료, 조미료, 설탕, 설탕"
"소스/분말/조미료, 조미료, 물엿/시럽, 물엿/시럽"
"소스/분말/조미료, 조미료, 설탕, 설탕"
"소스/분말/조미료, 조미료, 소금, 암염"
"소스/분말/조미료, 조미료, 소금, 정제염"
"소스/분말/조미료, 조미료, 소금, 천일염"
"소스/분말/조미료, 소스, 고기양념장, 고기양념장"
"소스/분말/조미료, 소스, 국물용소스, 국물용소스"
"소스/분말/조미료, 분말, 맛가루, 맛가루"
"소스/분말/조미료, 소스, 맛가루, 맛가루"
"소스/분말/조미료, 소스, 상온드레싱, 상온드레싱"
"소스/분말/조미료, 소스, 양념소스, 양념소스"
"소스/분말/조미료, 소스, 파스타소스, 파"
"소스/분말/조미료, 소스, 파스타소스, 파스타소스"
"소스/분말/조미료, 식용유, 향미유, 향미유"
"과자, 소시지, 소시지, 소시지"
"통조림/병, 절임/잼, 과일잼, 과일잼"
"통조림/병, 절임/잼, 스프레드, 스프레드"
"음료, 차류, 과실차, 과실차"
"음료, 차류, 과실차, 과실차"
"음료, 차류, 허브/꽃차, 허브꽃차"
"유제품, 치즈, 가루치즈, 가루치즈"
"유제품, 치즈, 기타자연치즈, 기타자연치즈"
"유제품, 치즈, 스낵치즈, 스낵치즈"
"유제품, 치즈, 치즈가루, 치즈가루"
"유제품, 치즈, 크림치즈, 크림치즈"
"과자, 스낵, 일반스낵, 일반스낵"
"건강보조식품, 영양제, 이너뷰티, 이너뷰티"
"건강보조식품, 영양제, 종합영양제, 종합영양제"
"잡곡/면, 건면, 쌈/또띠아, 월남쌈"
"잡곡/면, 건면, 파스타류, 파스타류"
"소스/분말/조미료, 식용유, 기타식용유, 기타식용유"
"소스/분말/조미료, 식용유, 올리브유, 올리브유"
"소스/분말/조미료, 식용유, 참기름/들기름, 참기름/들기름"
"소스/분말/조미료, 식용유, 포도씨유, 포도씨유"
"소스/분말/조미료, 식용유, 해바라기씨유, 해바라기씨유"
"소스/분말/조미료, 조미료, 식초, 식초"
"잡곡/면, 양곡, 고시히카리, 고시히카리"
"잡곡/면, 양곡, 기타양곡, 기타양곡"
"잡곡/면, 잡곡, 귀리, 귀리"
"잡곡/면, 잡곡, 기타잡곡류, 기타잡곡류"
"잡곡/면, 잡곡, 보리, 보리"
"잡곡/면, 잡곡, 조/수수, 조/수수"
"잡곡/면, 잡곡, 찹쌀, 찹쌀"
"잡곡/면, 잡곡, 콩, 콩"
"잡곡/면, 잡곡, 현미, 현미"
"잡곡/면, 잡곡, 혼합잡곡, 혼합잡곡"
"잡곡/면, 잡곡, 흑미, 흑미"
"소스/분말/조미료, 장류, 쌈장, 쌈장"
"커피차, 커피크리머, 커피크리머, 커피크리머"
"소스/분말/조미료, 분말, 밀가루, 밀가루"
"소스/분말/조미료, 분말, 곡물가루, 곡물가루"
"소스/분말/조미료, 분말, 기타제빵재료, 기타제빵재료"
"소스/분말/조미료, 분말, 도넛가루/핫케이크가루, 도넛가루/핫케이크가루"
"소스/분말/조미료, 분말, 부침가루, 부침가루"
"소스/분말/조미료, 분말, 빵가루, 빵가루"
"소스/분말/조미료, 분말, 빵믹스, 빵믹스"
"소스/분말/조미료, 분말, 튀김가루, 튀김가루"
"소스/분말/조미료, 조미료, 가공조미료, 가공조미료"
"소스/분말/조미료, 조미료, 기타향신료, 기타향신료"
"소스/분말/조미료, 조미료, 깨, 깨"
"소스/분말/조미료, 조미료, 자연조미료, 자연조미료"
"소스/분말/조미료, 조미료, 후추, 후추"
"소스/분말/조미료, 조미료, 설탕, 갈색설탕"
"소스/분말/조미료, 조미료, 물엿/시럽, 물엿/시럽"
"소스/분말/조미료, 조미료, 물엿/시럽, 물엿/시럽"
"소스/분말/조미료, 조미료, 설탕, 흰설탕"
"소스/분말/조미료, 조미료, 소금, 암염"
"소스/분말/조미료, 조미료, 가공조미료, 가공조미료"
"소스/분말/조미료, 조미료, 소금, 정제염"
"소스/분말/조미료, 조미료, 소금, 제재염"
"소스/분말/조미료, 조미료, 소금, 천일염"
"소스/분말/조미료, 조미료, 소금, 호수염"
"소스/분말/조미료, 소스, 고기양념장, 고기양념장"
"소스/분말/조미료, 소스, 국물용소스, 국물용소스"
"소스/분말/조미료, 소스, 마요네즈, 마요네즈"
"소스/분말/조미료, 소스, 물엿/시럽, 물엿/시럽"
"소스/분말/조미료, 소스, 상온드레싱, 상온드레싱"
"소스/분말/조미료, 소스, 앙념소스, 앙념소스"
"소스/분말/조미료, 소스, 양념소스, 고기양념장"
"소스/분말/조미료, 소스, 양념소스, 양념소스"
"소스/분말/조미료, 소스, 케첩, 케첩"
"소스/분말/조미료, 소스, 파스타소스, 파스타소스"
"소스/분말/조미료, 식용유, 옥수수기름, 옥수수기름"
"소스/분말/조미료, 식용유, 참기름/들기름, 참기름/들기름"
"소스/분말/조미료, 식용유, 참기름/들기름, 참기름/들기름"
"소스/분말/조미료, 식용유, 콩기름, 콩기름"
"소스/분말/조미료, 식용유, 향미유, 향미유"
"소스/분말/조미료, 조미료, 맛술, 맛술"
"소스/분말/조미료, 조미료, 식초, 식초"
"소스/분말/조미료, 조미료, 액상조미료, 액상조미료"
"소스/분말/조미료, 조미료, 액젓, 액젓"
"소스/분말/조미료, 조미료, 음용식초, 음용식초"
"소스/분말/조미료, 장류, 간장, 간장"
"소스/분말/조미료, 장류, 겨자/고추냉이, 겨자/고추냉이"
"소스/분말/조미료, 장류, 고추장, 고추장"
"소스/분말/조미료, 장류, 고추장, 고추장"
"소스/분말/조미료, 장류, 고추장, 초고추장"
"소스/분말/조미료, 장류, 기타장류, 곡물가루"
"소스/분말/조미료, 장류, 기타장류, 기타장류"
"소스/분말/조미료, 장류, 된장, 된장"
"소스/분말/조미료, 장류, 쌈장, 쌈장"
"디저트/베이커리, 푸딩/젤리, 냉장젤리류, 냉장젤리류"
"디저트/베이커리, 푸딩/젤리, 냉장푸딩류, 냉장푸딩류"
"건강보조식품, 영양제, 비타민/미네랄, 비타민/미네랄"
"음료, 과일음료, 어린이음료, 어린이음료"
"음료, 과채음료, 과일음료, 과일음료"
"음료, 과채음료, 과일음료, 어린이음료"
"음료, 과채음료, 과채혼합음료, 과채혼합음료"
"음료, 과채음료, 어린이음료, 과채혼합음료"
"음료, 과채음료, 어린이음료, 어린이음료"
"주류, 맥주, 국산맥주, 국산맥주"
"주류, 맥주, 수입맥주, 수입맥주"
"소스/분말/조미료, 소스, 고추장, 고추장"
"소스/분말/조미료, 조미료, 음용식초, 음용식초"
"유제품, 우유, 가공우유, 가공우유"
"유제품, 우유, 기능성우유, 기능성우유"
"소스/분말/조미료, 장류, 간장, 간장"
"주류, 전통주, 기타전통주, 기타전통주"
"주류, 전통주, 일본술, 일본술"
"음료, 탄산수, 플레인탄산수, 플레인탄산수"
"음료, 탄산수, 플레인탄산수, 플레인탄산수"
"음료, 탄산음료, 혼합탄산, 혼합탄산"
"커피차, 분말차, 녹차, 녹차"
"커피차, 분말차, 녹차, 녹차"
"건조식품, 견과류, 땅콩, 땅콩"
"건조식품, 견과류, 아몬드, 아몬드"
"건조식품, 견과류, 호두, 호두"
"건조식품, 견과류, 혼합견과, 혼합견과"
"간편식, 냉장/냉동식품, 간편요리, 간편요리"
"간편식, 냉장/냉동식품, 기타, 기타"
"간편식, 냉장/냉동식품, 유제품, 유제품"
"통조림/병, 통조림, 고기통조림, 스팸/햄통조림"
"통조림/병, 통조림, 기타통조림, 옥수수/반찬통조림"
"통조림/병, 통조림, 해물통조림, 참치통조림"
"통조림/병, 통조림, 과일통조림, 기타통조림"
"통조림/병, 통조림, 과일통조림, 복숭아통조림"
"통조림/병, 통조림, 과일통조림, 파인애플통조림"
"통조림/병, 통조림, 해물통조림, 고등어통조림"
"통조림/병, 통조림, 해물통조림, 골뱅이통조림"
"통조림/병, 통조림, 해물통조림, 기타수산통조림"
"통조림/병, 통조림, 고기통조림, 기타축산통조림"
"통조림/병, 통조림, 해물통조림, 꽁치통조림"
"통조림/병, 통조림, 고기통조림, 닭가슴살통조림"
"통조림/병, 통조림, 기타통조림, 번데기통조림"
"통조림/병, 통조림, 해물통조림, 참치통조림"
"통조림/병, 통조림, 기타통조림, 채소통조림"
