id,category_id,item_no,barcode,name,comp_nm
1781,78,35815,4001686505526,에스씨디글로벌)마오암블락스사우어,에스씨디글로벌
1782,78,35816,4001686505021,에스씨디글로벌)마오암블락스,에스씨디글로벌
1783,78,35836,07933925,구산글로벌)너즈수박향&체리향,구산글로벌
1784,78,40094,8801117331207,오리온바이오생과즙캔디99G,오리온
1785,78,40130,8804973304811,이클립스민트향34G,기타
1786,78,40131,,이클립스스트로베리향34G,기타
1787,78,40133,8801111187916,크라운)마이쮸사과44G,크라운
1788,78,40134,8801111187893,크라운)마이쮸포도44G,크라운
1789,78,40165,8801117331405,오리온바이오생우유캔디99G,오리온
1790,78,45029,8801117352806,오리온아이셔츄잉캔디소다맛42G,오리온
1791,78,45411,8801062880614,롯데제과)폭신폭신말랑카우초유프로틴,롯데제과
1792,78,45512,8804973304835,한국마즈)이클립스피치향,한국마즈
1793,78,45513,8804973304842,한국마즈)이클립스스트로베리향,한국마즈
1794,78,45514,8804973304828,한국마즈)이클립스스피어민트향,한국마즈
1795,78,45515,8804973304811,한국마즈)이클립스페퍼민트향,한국마즈
1796,78,45574,4902888971372,매크로통상)하이츄사우어자몽맛,매크로통상
1797,78,45851,8809260582033,미스티)뽀로로유기농솜사탕,미스티
1798,78,45854,4902888971389,매크로통상)하이츄사우어레몬맛,매크로통상
1799,78,45855,6933545800030,매크로통상)하이츄포도맛,매크로통상
1800,78,45856,6933545800023,매크로통상)하이츄딸기맛,매크로통상
1801,78,50116,8801062013395,롯데)말랑카우딸기79G,롯데제과
1802,78,50168,8809633160073,과일향아이스크림머쉬멜로90G,엔제이
1803,78,60101,8804973304828,이클립스스피어민트향34G,기타
1804,78,60145,8801111186766,크라운마이쮸복숭아(용기)110G,크라운제과
1805,78,60146,8801111180955,크라운마이쮸사과(용기)110G,크라운제과
1806,78,60183,4800029902035,멜로머쉬멜로우멜로우트위스트135G,서광아이에스씨
1807,78,60187,6943545500014,광동백성)아폴로36G,광동백성
1808,78,65546,4902888971389,하이츄사우어레몬맛,하이츄
1809,78,65896,6952841910465,한투인터내셔널)치킨무모양마시멜로,한투인터내셔널
1810,78,70124,8809146201393,아이비전)소프트캔디딸기향100G,아이비전
1811,78,70282,8801117344108,오리온 아이셔츄잉캔디청사과맛 42G,오리온
1812,78,90148,8801117352004,오리온)더탱글마이구미100G,오리온
1813,78,90166,,오리온)비틀즈(4가지맛)57G,오리온
1814,78,90167,8801117350901,오리온)비틀즈사워57G,오리온
1815,79,35712,8806075976880,새롬식품)팥향가득촉촉양갱,새롬식품
1816,79,65650,8804294024481,새롬식품정성담아팥양갱6개입,새롬식품
1817,79,65884,8806075976897,신세계인터내셔날)밤향가득촉촉양갱3개입,신세계인터내셔날
1818,80,10227,8809297120291,포포 아이스맛,기타
1819,80,15414,8801204505078,청우식품쥬라기공룡,청우식품
1820,80,15419,8801206002278,서주맥주모양젤리,서주
1821,80,15420,8806011435679,동아제약박카스맛젤리신맛,동아제약
1822,80,15421,8806011435631,동아제약박카스맛젤리,동아제약
1823,80,15435,8690146128724,베베토 쿨빈스사워믹스 12개입,기타
1824,80,15436,8809004643532,건영푸드 망고코리아 300G,건영푸드
1825,80,15661,8801007639840,CJ 쁘띠첼 구미젤리포도 50G,CJ제일제당
1826,80,15662,8801007639864,CJ 쁘띠첼 구미젤리복숭아 50G,CJ제일제당
1827,80,15663,8801007639888,CJ 쁘띠첼 구미젤리레몬 50G,CJ제일제당
1828,80,15666,8718469320899,오리지날 젤리빈스위트센세이션 200G,기타
1829,80,15811,6947070032750,보람비티 안녕자두야골라먹는해피젤리(하늘)80G,보람비티
1830,80,15812,6947070032750,보람비티 안녕자두야골라먹는해피젤리(핑크)80G,보람비티
1831,80,15817,8809216333221,마루티앤씨 키딜리셔스아이젤리딸기 24G,마루티앤
1832,80,15818,8809216338851,마루티앤씨 키딜리셔스아이젤리바나나 24G,마루티앤
1833,80,15878,8801062005390,롯데제과수박바젤리91G,롯데제과
1834,80,20219,4003084319422,트롤리키스100G,기타
1835,80,25725,8809247974837,하늘처럼 종합열대과일젤리 135G,하늘처럼
1836,80,30115,8801062898862,롯데)구미당기는구미70G,롯데제과
1837,80,30188,8809178850262,아리랑지에프종합제리500G,아리랑지에프
1838,80,35392,,천하쿠퍼레이션)후르츠박스포도맛구미,천하쿠퍼레이션
1839,80,35393,4711521584943,천하쿠퍼레이션)후르츠박스망고맛구미,천하쿠퍼레이션
1840,80,35429,4713072173065,지바이알)대만망고맛젤리,지바이알
1841,80,35518,8690146128182,컬반)베베토쿨빈스베리믹스36G,컬반
1842,80,35577,9556296318011,키즈웰)LOT100구미망고젤리,키즈웰
1843,80,35677,8801007639888,씨제이)쁘띠첼구미젤리레몬,씨제이제일제당
1844,80,35789,8719325897302,이멕스무역)LOC사우어믹스(젤리),이멕스무역
1845,80,35790,6936756224749,에스에이치글로벌코리아)블록젤리(주황색),에스에이치글로벌
1846,80,35791,6936756224749,에스에이치글로벌코리아)블록젤리(빨강색),에스에이치글로벌
1847,80,35875,8801157900692,일동후디스)키요그릭요거트젤리청포도,일동후디스
1848,80,35876,8801157900685,일동후디스)키요그릭요거트젤리딸기,일동후디스
1849,80,35877,8805999600581,다이식품)복음자리잼잼한라봉감귤젤리,다이식품
1850,80,35923,8809401924319,세움)망고슬라이스,세움
1851,80,40136,8806002015828,비타500젤리48G,광동제약
1852,80,40159,4000512364764,트롤리다이노렉스200g,기타
1853,80,40194,8691216093942,하리보골드바렌175G,기타
1854,80,40208,8809402810338,도라에몽 아우셔피자,스위트드림
1855,80,45172,6917878047201,네슬레코리아)프루팁스70G,네슬레코리아
1856,80,45173,8809415431827,네슬레코리아)프루팁스트로피칼믹스70G,네슬레코리아
1857,80,45815,6922379160076,한투인터내셔널)옛날통닭모양젤리,한투인터내셔널
1858,80,45832,8719325897296,이멕스무역)LOC캔디믹스,이멕스무역
1859,80,45834,8719325897371,이멕스무역)LOC네온웜(젤리),이멕스무역
1860,80,45836,8719325897289,이멕스무역)LOC스타믹스,이멕스무역
1861,80,45875,6936756224749,에스에이치글로벌코리아)블록젤리(파란색),에스에이치글로벌
1862,80,45876,6936756224749,에스에이치글로벌코리아)블록젤리(노란색),에스에이치글로벌
1863,80,46030,8805999600598,복음자리)복음자리잼잼딸기젤리,복음자리
1864,80,46042,8805999600628,복음자리)복음자리잼잼포도젤리,복음자리
1865,80,50092,8801062882687,롯데)빼빼로초코젤리48G,롯데제과
1866,80,50101,8801062883929,롯데)제주감귤비타젤리51G,롯데제과
1867,80,50148,8691216093218,하리보스타믹스175G,엔제이
1868,80,50162,8691216096219,하리보피치컵175G,기타
1869,80,50167,8809271410127,포포 포도맛,폰타나
1870,80,50177,8992741945462,구미런치젤리77G,서광아이에스씨
1871,80,55401,8809004643525,건영푸드거봉코리아,건영푸드
1872,80,55697,8809069306625,돌망고젤리,Dole 코리아
1873,80,55700,8809069309855,돌화이트코코젤리,Dole 코리아
1874,80,55800,8718469320912,이마트)오리지날젤리빈사우어세세이션,이마트
1875,80,55931,8805915546016,종근당건강)락토조이구미젤리복숭아맛50G,종근당건강
1876,80,55932,8809266003235,매크로통상)LEON레옹비타민C자몽젤리80G,매크로통상
1877,80,55938,8805915546511,종근당건강)락토조이구미젤리망고맛50G,종근당건강
1878,80,55941,4902750633155,삼경에프에스)코로로그레이프48G,삼경에프에스
1879,80,60125,8801117339302,오리온)왕꿈틀이67G,오리온
1880,80,60126,8801117339708,오리온마이구미1P66G,오리온
1881,80,60127,8801117346300,오리온)마이구미딸기66G,오리온
1882,80,60197,8801206002100,서주아이스주젤리,서주
1883,80,65485,6917878012728,네슬레코리아새콤달콤과즙젤리프루팁스,네슬레코리아
1884,80,65486,8809415434217,네슬레코리아새콤달콤과즙젤리프루팁스리치맛,네슬레코리아
1885,80,65487,8809415431803,네슬레코리아새콤달콤과즙젤리프루팁스트로피칼믹스,네슬레코리아
1886,80,65681,8801007639840,씨제이쁘티첼구미젤리포도,씨제이제일제당
1887,80,65722,041420471995,비에이치델리블랙포레스트믹스드후르츠,비에이치
1888,80,65900,8801094776305,푸드웰)미닛메이드쿠우젤리포도,푸드웰
1889,80,65910,4001686372586,삼경에프에스)하리보메가룰렛,삼경에프에스
1890,80,66243,8690146143932,롯데쇼핑)사우어애플맛젤리벨트36입,사우어
1891,80,70120,8992741904315,유피)핫도그모양빅프랭크젤리32G,유피
1892,80,70123,8992741905602,유피)빅버거젤리32G,유피
1893,80,70128,8809296889656,팔도)뽀로로과일맛젤리53G,팔도
1894,80,70141,4000512364436,트롤리밀크쿠200G,기타
1895,80,80162,8413178321846,스쿨믹스젤리100G,스쿨믹스
1896,80,90146,8 80 1062 289936,롯데치토스스모키바베큐맛82G,롯데제과
1897,80,90199,8992741905718,3D 자이언트 콜라향 비틀젤리,기타
1898,81,25854,6 914204 004136,투데이 젖병모양젤리빈스40G,투데이
1899,82,30109,8801062633715,롯데)밀크카라멜50G,롯데제과
1900,82,35818,4902888145179,매크로통상)모리나가밀크카라멜,매크로통상
1901,82,35819,4902888175985,매크로통상)모리나가아즈키카라멜,매크로통상
1902,82,40205,8809178850231,아리랑지에프땅콩엿105G,아리랑지에프
1903,82,45763,4014400918205,매크로통상)웨더스오리지날츄토피,매크로통상
1904,82,55920,4902888971228,매크로통상)모리가나맛차카라멜149G,매크로통상
1905,83,10234,6952581463931,빅 입속에서 와다닥 콜라향,기타
1906,83,15808,6947070032729,보람비티 안녕자두야미니자판기(노랑),보람비티
1907,83,15809,6947070032729,보람비티 안녕자두야미니자판기(핑크),보람비티
1908,83,15810,694707032729,보람비티 안녕자두야미니자판기(하늘),보람비티
1909,83,25383,8809405520074,리틀토이 초코락2(연두색) 10G,리틀토이
1910,83,25384,8809405520074,리틀토이 초코릭2(주황색) 10G,리틀토이
1911,83,25385,8809405520036,"리틀토이 초코락2(가위바위보,주황) 10G",리틀토이
1912,83,25386,8809405520036,"리틀토이 초코락2(가위바위보,파랑) 10G",리틀토이
1913,83,25388,8809355828527,나무인터내셔널 오렌지모양 캔디박스 25G,나뭉인터내셔널
1914,83,25396,8809355827483,나무인터내셔널 시크릿쥬쥬립스틱캔디 40G,나뭉인터내셔널
1915,83,25775,,보람비티 슬램덩크(파랑)19G,보람비티
1916,83,25777,8809632251369,엘투커뮤니케이션즈 아이알파캔디15G,엘투커뮤니케이션즈
1917,83,25778,686464532006,예은상사 스위트도저5G,예은상사
1918,83,35394,8809355828541,나무)수박모양캔디박스,나뭉인터내셔널
1919,83,35773,4897047997396,미스티)헬로키티스티커스탬프캔디(빨강),미스티
1920,83,35796,68646460700,지누상사)몽키스윙(원숭이보라색통주황색),지누상사
1921,83,35797,686464607001,지누상사)몽키스윙(원숭이갈색통분홍색),지누상사
1922,83,35798,686464598002,에스엔케이글로벌)유에프오스피너(합성딸기향함유)(분홍색),에스엔케이글로벌
1923,83,35799,4897047997396,미스티)헬로키티스티커스탬프캔디(핑크),미스티
1924,83,35801,8809648260225,보람비티)별사탕별의망원경(민트색),보람비티
1925,83,35802,8809648260225,보람비티)별사탕별의망원경(연한보라색),보람비티
1926,83,35841,8809714120002,유앤아이트레이드)L.O.L서프라이즈키링(빨강색),유앤아이트레아드
1927,83,35842,8809714120002,유앤아이트레이드)L.O.L서프라이즈키링(분홍색),유앤아이트레아드
1928,83,45774,6921078594816,한투인터내셔널)LED캔디(초록색),한투
1929,83,45775,6921078594816,한투인터내셔널)LED캔디(빨강색),한투
1930,83,45833,68646460700,지누상사)몽키스윙,지누상사
1931,83,45837,6971824480146,이멕스무역)스폰지밥매직헤어캔디요구르트향,이멕스무역
1932,83,45846,8809402812783,스위트드림)달곰쿡몽글몽글포도맛,스위트드림
1933,83,45847,8809402812790,스위트드림)달곰쿡몽글몽글소다향,스위트드림
1934,83,45848,8809402812691,스위트드림)달곰쿡버블실험실,스위트드림
1935,83,55825,8809632251130,엘투커뮤니케이션즈)콩순이케이크하우스아이알파캔디(핑크),엘투커뮤니케이션즈
1936,83,55826,8809632250980,엘투커뮤니케이션즈)콩순이아이스크림머신아이알파캔디(핑크),엘투커뮤니케이션즈
1937,83,55827,6921078594847,엘투커뮤니케이션즈)콩순이자판기캔디(빨강),엘투커뮤니케이션즈
1938,83,55828,6914204008578,투데이)캐쳐토이캔디(핑크),투데이
1939,83,55831,686464533003,예은상사)레스큐(캔디류)(자동차모양),예은상사
1940,83,55840,6921078594434,에이플러스)뽀로로와친구들캔디자판기(보라색옷),에이플러스
1941,83,55843,8809632250980,엘투커뮤니케이션즈)콩순이아이스크림머신아이알파캔디(하늘색),엘투커뮤니케이션즈
1942,83,55844,686464577007,"지누상사)와키몽키(갈색원숭이,갈색원통)",지누상사
1943,83,65895,8809714120330,바로인터내셔널)신비아파트고스트록캔디(레고블럭모양),바로인터내셔널
1944,84,15868,8809286494334,대조에프앤비 바이오모멘트유기농플랫롤리팝믹스65G,대조에프앤비
1945,84,25394,809355828626,나무인터내셔널 락캔디 66G,나뭉인터내셔널
1946,84,25796,8809286494358,대조에프앤비 바이오모멘트베어롤리팝믹스100G,대조에프앤비
1947,84,25855,8809714120286,유앤아이트레이드 로로구슬캔디16G,유앤아이트레아드
1948,84,45784,8809286494341,보보에프엔지)바이오모멘트유기농캔디믹스,보보에프엔지
1949,84,45785,8809286494327,보보에프엔지)바이오모멘트유기농볼롤리팝믹스,보보에프엔지
1950,84,50115,8801062013456,롯데)스카치세가지157G,롯데칠성음료
1951,84,55805,8809286494327,보보에프엔지)바이오모멘트유기농볼롤리팝믹스,보보에프엔지
1952,84,55841,5011053024375,일신국제무역)트리플파워푸시팝레드,일신국제무역
1953,84,55842,5011053024214,일신국제무역)메가푸시팝스트로베리향,일신국제무역
1954,85,25379,,일신국제무역 푸시팝 스트로베리&콜라향 15G,일신국제무역
1955,85,25380,5011053018350,일신국제무역 푸시팝 그레이프&소다향 15G,일신국제무역
1956,85,25381,5011053021053,일신국제무역 트리플파워 푸시팝 34G,일신국제무역
1957,85,25382,5011053018336,일신국제무역 빅보틀팝콜라향 32G,일신국제무역
1958,85,25395,8809164222844,이농스푸드 흠반점 101G,기타
1959,85,25397,8809355827346,나무인터내셔널 4D블록젤리 500G,나뭉인터내셔널
1960,85,45857,6971824480146,이멕스무역)스폰지밥매직헤어캔디딸기우유향,이멕스무역
1961,85,65845,5011053018336,일신국제무역)빅보틀팝스트로베리향(젖병모양),일신국제무역
1962,86,10107,7610700009338,리콜라)리콜라스위스캔디크랜베리맛40G,리콜라
1963,86,15542,9320668843117,와이케이인터 자일라페퍼민트캔디 34G,와이캔케이
1964,86,15543,9320668873114,와이케이인터 자일라스피아민트캔디 34G,와이캔케이
1965,86,20118,7610700607046,리콜라스위스켄디레몬민트,리콜라스
1966,86,25434,8809395340713,한울식품 추억의달고나 630G,한울식품
1967,86,25726,6924513900074,서영이앤티 호올스허니레몬향캔디 34G,서영이앤
1968,86,25727,6924513906588,서영이앤티 호올스블루베리향캔디 34G,서영이앤
1969,86,30085,4013197767034,캐빈디쉬하비사워레몬캔디200G,캐빈디쉬
1970,86,30131,8801019007583,해태)자두캔디90G,해태제과식품
1971,86,30192,8801062336777,롯데롤리팝아이스165G,롯데칠성음료
1972,86,35823,014200052059,델리팜)참스캔디,델리팜
1973,86,35833,49432978,삼경에프에스)푸쵸스틱캔디소다향,삼경에프에스
1974,86,35834,49745177,삼경에프에스)푸쵸스틱캔디그레이프,삼경에프에스
1975,86,35835,49432954,삼경에프에스)푸쵸스틱캔디쥬시미라클,삼경에프에스
1976,86,35838,6924513901392,서영이엔티)호올스자몽향캔디,서영이엔티
1977,86,40093,8801019007453,알사탕90G,해태제과식품
1978,86,40158,8801111922661,크라운)비단박하140G,크라운제과
1979,86,45028,8801062882618,롯데애니타임웨이브24.5G,롯데제과
1980,86,50114,8809178852846,아리랑지에프)6년근무설탕홍삼캔디,아리랑지에프
1981,86,55829,40144016,매크로통상)웨더스오리지날크림캔디,매크로통상
1982,86,55834,8809355827384,나무인터내셔널)도라에몽팝핑롤리팝딸기향(테이크아웃컵모양),나뭉인터내셔널
1983,86,60128,8801062013463,롯데)스카치커피157G,롯데칠성음료
1984,86,60129,8809571510558,아리랑후드)계피맛캔디110G,아리랑후드
1985,86,60175,8801204307115,청우블루베리캔디100G,청우
1986,86,70118,6924513900098,호올스아이스블루캔디34G,이지그로
1987,86,70189,8801204307122,청우라즈베리캔디100G,청우
1988,86,80114,8801019007538,썬키스트캔디95G,해태음료
1989,86,90069,8801117331009,오리온통아몬드90G,오리온
1990,86,A20033,7610700600863,리콜라스위스오리지날캔디,리콜라스
1991,86,A30034,7610700602393,RicolaAG리콜라스위스레몬민트맛캔디,기타
1992,86,A40027,7610700607046,(주)일신국제무역리콜라스위스캔디레몬민트맛,일신
1993,87,45781,4901551353613,삼경에프에스)타노시이케이크야상,삼경에프에스
1994,87,45794,4901551353958,삼경에프에스)벤또만들기,삼경에프에스
1995,87,45795,4901551354283,삼경에프에스)해피키친햄버거만들기,삼경에프에스
1996,88,15035,8801062632114,롯데 몽쉘 오리지날 생크림케이크 384G,롯데제과
1997,88,15434,8801111916561,크라운 롱스 220G,크라운제과
1998,88,25031,8801062881567,롯데 쁘띠몽쉘 커스타드앤카라멜 272G,롯데제과
1999,88,25033,8801019314667,해태 오예스 쿠키앤크림 360G,해태
2000,88,25227,8801111182911,크라운제과)베이키102G,크라운제과
2001,88,25609,8801062879618,롯데 디저뜨와 233G,롯데제과
2002,88,25659,3660140889353,매크로통상 미니브라우니 150G,매크로통
2003,88,25660,3660140888950,매크로통상 미니마블케익 135G,매크로통
2004,88,25661,3660140889155,매크로통상 미니초코칩케익 150G,매크로통
2005,88,25666,3045471009111,매크로통상 폴트초코앤헤이즐넛타르트 150G,매크로통
2006,88,25669,2000000976198,이마트 피코크 대만파인에플케익(펑리수) 270G,이마트
2007,88,25670,2000000976181,이마트 피코크 대만파인에플케익(펑리수) 120G,이마트
2008,88,25679,8801117540418,오리온 후레쉬베리딸기 336G,오리온
2009,88,30098,8 801062 273331,롯데)몽쉘카카오생크림케이크192G,롯데제과
2010,88,35027,8801019314780,해태 오예 미니수박192G,해태
2011,88,35041,8801111915182,크라운 크럼블 화이트 384G,크라운제과
2012,88,35043,8801117555719,오리온 후레쉬베리 복숭아 336G,오리온
2013,88,35386,8801117480004,오리온)투유카페라떼,오리온
2014,88,35544,3045471018113,매크로통상)폴트살구타르트,매크로통상
2015,88,35744,3660140889155,매크로통상)미니초코칩케익,매크로통상
2016,88,35745,3660140888950,매크로통상)미니마블케익,매크로통상
2017,88,35794,8005380030069,여리수)프레디모레타티라미슈,여리수
2018,88,35811,8411037892308,효성인터내셔날)미스터브라우니블론디,효성인터내셔날
2019,88,45037,8801062881543,롯데쁘띠몽쉘레몬&그린티272G,롯데제과
2020,88,45050,8801117948511,오리온카스타드,오리온
2021,88,45772,8005380030014,여리수)프레디부온돌체초코허니,여리수
2022,88,45782,4711931008329,미성패밀리)블루베리케익,미성패밀리
2023,88,45783,4711931008336,미성패밀리)망고케익,미성패밀리
2024,88,45799,3660140889353,매크로통상)미니브라우니,매크로통상
2025,88,45808,4580114002641,옥산인터내셔널)치즈플레이버케이크,옥산인터내셔널
2026,88,45811,4580114002580,옥산인터내셔널)바닐라플레이버케이크,옥산인터내셔널
2027,88,45827,3045471008114,매크로통상)폴트딸기타르트,매크로통상
2028,88,45829,8005380991018,여리수)프레디모레타클래식,여리수
2029,88,45831,4713093020065,키즈웰)파인애플케이크,키즈웰
2030,88,45839,4580114002542,옥산인터내셔널)말차플레이버케이크,옥산인터내셔널
2031,88,45858,4101540705823,효성인터내셔날)쿠첸마이스터후르츠케익,효성인터내셔날
2032,88,45864,9556291801440,이멕스무역)티라미수쿠키,이멕스무역
2033,88,50095,8801062518258,롯데카스타드138G,롯데제과
2034,88,55051,4711931008237,미성패밀리파인애플케익,미성패밀리
2035,88,55606,8801019313929,해태오예스미니마스카포네치즈케익12개입,해태
2036,88,55610,3178530402995,매크로통상본마망라스베리타르트,매크로통
2037,88,55849,8005380030045,여리수)프레디부온돌체후레시밀크,여리수
2038,88,55854,8005380030038,여리수)프레디부온돌체스트로베리&요거트,여리수
2039,88,65029,8801117548414,오리온 오뜨쇼콜라300G,오리온
2040,88,65031,8801117548612,오리온 오뜨치즈288G,오리온
2041,88,65032,8801111183840,크라운베이키170G,크라운제과
2042,88,65620,8801062888146,롯데제과허쉬리치초콜릿케이크6봉입,롯데제과
2043,88,65621,8801117556112,마켓오리얼브라우니말차12개입,마켓오리
2044,88,65625,3178530403022,매크로통상본마망초코&카라멜타르트9개입,매크로통
2045,88,65628,3178530402988,매크로통상본마망레몬타르트9개입,매크로통
2046,88,65629,8801117555917,마켓오리얼브라우니12개입,마켓오리
2047,88,65727,8801062632138,롯데몽쉘카카오생크림케이크12봉,롯데제과
2048,88,70106,8801111181495,크라운)롱스132G,크라운
2049,88,A10024,8801117540210,오리온)후레쉬베리,오리온
2050,88,25222,4711931008336,대만)망고케익184g,기타
2051,88,25223,4712928340880,대만)파인애플케익250G,기타
2052,88,25228,4711931008237,대만)파인애플케익184G,기타
2053,88,45678,8801062879601,롯데제과)디저뜨와(구운치즈케이크타르트),롯데제과
2054,89,15027,8809717810023,청우 뽀로로 미니초코파이 블루베리맛 107.5G,청우
2055,89,15034,8801019314834,해태 오예스 콜드브루 360G,해태
2056,89,15623,8801062644049,롯데 명가찰떡파이 375G,롯데제과
2057,89,15708,8801111180498,크라운 빅파이딸기 324G,크라운제과
2058,89,15732,8801068113792,삼립 누네띠네 500G,삼립 누
2059,89,20141,8801019313226,해태오예스360G,해태
2060,89,20142,880117534912,오리온)초코파이(12입)468G,오리온
2061,89,20325,8801062634163,롯데초코파이420G,롯데제과
2062,89,25036,8809717810009,청우 뽀로로 미니 초코파이사과맛 107.5G,청우
2063,89,30092,8801062521241,롯데)엄마손파이127G,롯데제과
2064,89,35046,8801117557812,오리온 찰초코파이 흑임자 336G,오리온
2065,89,35821,8888166842625,에코에프엔비)몬데겐지레이즌파이비스킷,에코에프엔비
2066,89,35822,8888166989832,에코에프엔비)몬데겐지소프트파이비스킷,에코에프엔비
2067,89,35825,8888166842557,에코에프엔비)몬데겐지오리지날파이비스킷,에코에프엔비
2068,89,45034,8801019314391,해태후렌치파이초코스프레드179G,해태
2069,89,45036,8801062882946,롯데찰떡파이인절미300G,롯데제과
2070,89,45049,8801111182874,크라운딸기파이,크라운제과
2071,89,45761,4713093040797,키즈웰)망고케이크,키즈웰
2072,89,50091,8801062644032,롯데)명가찰떡초코225G,롯데제과
2073,89,55027,8809717810016,청우뽀로로미니초코파이딸기맛107.5G,청우
2074,89,55688,8801062894918,롯데제과허쉬카카오파이12봉,롯데제과
2075,89,65033,8801117561512,오리온초코파이바나나444G,오리온
2076,89,65619,88010204204407,청우쫀득쫀득초코파이찰떡10개입,청우식품
2077,89,65920,8000350001124,스위트스페이스)미니스낵헤이즐넛크림,스위트스페이스
2078,89,65921,8000350001148,스위트스에이스)미니스낵패스트리크림,스위트스에이스
2079,89,70097,8801204203530,청우초코파이찰떡,청우식품
2080,89,80105,8801062273294,롯데몽쉘크림192G,롯데제과
2081,89,80106,,해태후렌치파이사과192G,해태제과식품
2082,89,80107,8801019311918,해태후렌치파이딸기192G,해태제과식품
2083,89,90067,880111180481,크라운)빅파이딸기216G,크라운
2084,89,A10031,8801117557911,오리온)초코파이인절미,오리온
2085,90,10268,8809122720061,아넬라사과디저트 * 2입,아넬라
2086,90,35265,8024985006392,홈플러스)마이프루타애플앤스트로베리200G,홈플러스
2087,90,35266,8024985006392,홈플러스)마이프루타애플앤스트로베리100G,홈플러스
2088,90,35267,8024985006354,홈플러스)마이프루타애플앤바나나200G,홈플러스
2089,90,35268,8024985006354,홈플러스)마이프루타애플앤바나나100G,홈플러스
2090,90,35269,8024985006378,홈플러스)마이프루타애플앤망고200G,홈플러스
2091,90,35270,8024985006378,홈플러스)마이프루타애플앤망고100G,홈플러스
2092,90,35271,8024985006361,홈플러스)마이프루타애플앤페어200G,홈플러스
2093,90,35272,8024985006361,홈플러스)마이프루타애플앤페어100G,홈플러스
2094,90,35273,8024985006385,홈플러스)마이프루타애플앤블루베리200G,홈플러스
2095,90,35274,8024985006385,홈플러스)마이프루타애플앤블루베리100G,홈플러스
2096,90,35953,8437006958356,"팜팩토리)아넬라사과,바나나디저트",팜팩토리
2097,90,35954,8437006958301,"팜팩토리)아넬라사과,자두디저트",팜팩토리
2098,90,35955,8437006958332,"팜팩토리)아넬라배,사과디저트",팜팩토리
2099,90,46017,8809360921879,"아이배냇)쌩마멧유기농사과,배",아이배냇
2100,90,46018,8809360921862,아이배냇)쌩마멧유기농사과,아이배냇
2101,90,46019,8809360921886,"아이배냇)쌩마멧유기농사과,바나나",아이배냇
2102,90,46020,8437006958363,"팜팩토리)하넬라사과,망고디저트",팜팩토리
2103,91,25607,8 809654 955153,돌코리아 애플팝 496ML,Dole 코리아
2104,92,10242,8809069304034,Dole후룻볼슬라이스복숭아198g,Dole 코리아
2105,92,45030,8809069305345,돌황도666G,Dole 코리아
2106,92,45679,8801068388787,호남샤니)카페메이트초코블랑,호남샤니
2107,92,55034,8809069305376,돌트로피칼666G,Dole 코리아
2108,93,55845,8002590308001,영도물산)통밀도넛츠,영도물산
2109,94,55847,8002590043148,명도물산)토스트비스켓,명도물산
2110,95,55852,8000350004491,이멕스무역)밀레포글리에퍼프패스트리밀크크림맛,이멕스무역
2111,95,55853,8000350004781,이멕스무역)밀레포글리에퍼프패스트리초코크림맛,이멕스무역
2112,95,80143,8801117143008,오리온)마켓오통밀빵둥이96G,오리온
2113,95,25233,8809216330350>,제이푸드서비스)처음먹는우리아이컵케이크-우유맛80G,제이푸드서비스
2114,96,70087,8801068390285,삼립)단팥호빵향젤리50G,삼립
2115,97,35192,8809729360165,신선에프앤브이)파인애플컵400G,신선에프앤브이
2116,97,35193,8809729360080,신선에프앤브이)파인애플컵100G,신선에프앤브이
2117,97,35583,8809069309817,돌코리아 백도젤리 90G,Dole 코리아
2118,97,35586,8809069306632,돌코리아 코코파인젤리 90G,Dole 코리아
2119,97,35587,8809069304812,돌코리아 망고컵 198G,Dole 코리아
2120,97,45467,8801068095920,호남샤니)제리뽀망고맛,호남샤니
2121,97,45468,8801068095920,호남샤니)제리뽀딸기맛,호남샤니
2122,97,45469,8801068095920,호남샤니)제리뽀오렌지맛,호남샤니
2123,97,45470,8801068095920,호남샤니)제리뽀사과맛,호남샤니
2124,97,45471,8801068094480,호남샤니)제리뽀,호남샤니
2125,97,45662,8809069309831,돌코리아)백도젤리,Dole 코리아
2126,97,65736,8809036812272,풍림푸드복숭아젤리4개입90G*4,풍림푸드
2127,97,65738,8809036812265,풍림푸드망고젤리4개입90G*4,풍림푸드
2128,97,65742,8809036812296,풍림푸드포도젤리4개입90G*4,풍림푸드
2129,97,66308,8809036812197,풍림푸드피코크망고젤리90G,풍림푸드
2130,97,66309,8809036812227,풍림푸드피코크포도젤리90G,풍림푸드
2131,98,35188,8801007004709,CJ쟈뎅)쁘띠첼과일젤리포도270G,CJ쟈뎅
2132,98,35189,8801007091303,CJ쟈뎅)쁘띠첼과일젤리포도90G,CJ쟈뎅
2133,98,35190,8801007004716,CJ쟈뎅)쁘띠첼과일젤리복숭아270G,CJ쟈뎅
2134,98,35191,8801007091310,CJ쟈뎅)쁘띠첼과일젤리복숭아90G,CJ쟈뎅
2135,98,35194,8801007004693,CJ쟈뎅)쁘띠첼과일젤리밀감270G,CJ쟈뎅
2136,98,35195,8801007091297,CJ쟈뎅)쁘띠첼과일젤리밀감90G,CJ쟈뎅
2137,98,35196,8805684002119,엠디에스코리아)사과푸딩220G,엠디에스코리아
2138,98,35211,8801121020128,매일유업)데르뜨130G,매일유업
